9.7584 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.7595 	INFO 	Loaded monitor calibration from ['2024_09_13 09:37']
10.0094 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F01B460>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F01B400>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F01AFE0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002759A1A9B40>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.0094 	EXP 	window1: backgroundImage = ''
10.0095 	EXP 	window1: backgroundFit = 'none'
10.0097 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
10.0099 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
10.0141 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
10.0152 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
10.0225 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0235 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0245 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0257 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0269 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0275 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0285 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0298 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0303 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0308 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0320 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0335 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0345 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0355 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0364 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0375 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0391 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0417 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0422 	DEBUG 	Uploading Texture Font fontname to graphics card
10.0436 	DEBUG 	Upload of Texture Font fontname complete
10.0457 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
10.0459 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000002758F018E20>
